Row #,Species,Count,Location,S/P,Date,LocID,SubID
681,Hottentot Buttonquail - Turnix hottentottus,2,Road P2250,ZA-WC,15 Oct 2018,L1070269,S49226724
682,Karoo Lark - Calendulauda albescens,1,Road P2250,ZA-WC,15 Oct 2018,L1070269,S49226724
683,Yellow-rumped Eremomela - Eremomela gregalis,3,Road P2250,ZA-WC,15 Oct 2018,L1070269,S49226724
684,Tractrac Chat - Emarginata tractrac,3,Road P2250,ZA-WC,15 Oct 2018,L1070269,S49226724
685,Karoo Bustard - Eupodotis vigorsii,1,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
686,Verreaux's Eagle - Aquila verreauxii,2,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
687,Fairy Flycatcher - Stenostira scita,2,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
688,Gray Tit - Melaniparus afer,4,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
689,Red-capped Lark - Calandrella cinerea,1,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
690,Large-billed Lark - Galerida magnirostris,7,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
691,Kopje Warbler - Euryptila subcinnamomea,1,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
692,Rufous-eared Warbler - Malcorus pectoralis,1,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
693,Layard's Warbler - Sylvia layardi,2,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
694,Sickle-winged Chat - Emarginata sinuata,1,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
695,Karoo Chat - Emarginata schlegelii,3,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
696,Mountain Wheatear - Myrmecocichla monticola,1,Skitterykloof,ZA-WC,15 Oct 2018,L1070224,S49206790
697,Yellow-bellied Eremomela - Eremomela icteropygialis,2,R355--Karooport Farmhouse,ZA-WC,15 Oct 2018,L1482942,S49206809
698,Namaqua Warbler - Phragmacia substriata,1,R355--Karooport Farmhouse,ZA-WC,15 Oct 2018,L1482942,S49206809
699,Fork-tailed Drongo - Dicrurus adsimilis,3,Helderberg Nature Reserve,ZA-WC,13 Oct 2018,L2572469,S49154254
700,Victorin's Warbler - Cryptillas victorini,2,Helderberg Nature Reserve,ZA-WC,13 Oct 2018,L2572469,S49154254
701,Piping Cisticola - Cisticola fulvicapilla,1,Helderberg Nature Reserve,ZA-WC,13 Oct 2018,L2572469,S49154254
702,Black Crake - Zapornia flavirostra,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
703,Blue Crane - Anthropoides paradiseus,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
704,White-fronted Plover - Charadrius marginatus,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
705,Marsh Sandpiper - Tringa stagnatilis,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
706,African Spoonbill - Platalea alba,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
707,African Fish-Eagle - Haliaeetus vocifer,2,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
708,Southern Penduline-Tit - Anthoscopus minutus,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
709,Cape Crombec - Sylvietta rufescens,2,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
710,Red-headed Cisticola - Cisticola subruficapilla,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
711,Southern Gray-headed Sparrow - Passer diffusus,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
712,African Pipit - Anthus cinnamomeus,1,West Coast NP,ZA-WC,11 Oct 2018,L930821,S49120253
713,Gray-winged Francolin - Scleroptila afra,4,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
714,Namaqua Dove - Oena capensis,10,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
715,Black Bustard - Eupodotis afra,5,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
716,African Rail - Rallus caerulescens,1,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
717,Black Harrier - Circus maurus,4,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
718,Cardinal Woodpecker - Chloropicus fuscescens,3,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
719,Karoo Long-billed Lark - Certhilauda subcoronata,1,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
720,Banded Martin - Riparia cincta,3,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
721,Chestnut-vented Warbler - Sylvia subcoerulea,1,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
722,African Pied Starling - Lamprotornis bicolor,4,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
723,Karoo Scrub-Robin - Cercotrichas coryphoeus,,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
724,African Stonechat - Saxicola torquatus,5,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
725,Yellow Canary - Crithagra flaviventris,8,West Coast NP,ZA-WC,09 Oct 2018,L930821,S49095402
726,Cape Rockjumper - Chaetops frenatus,5,Rooi-Els,ZA-WC,07 Oct 2018,L930832,S49037732
727,Sentinel Rock-Thrush - Monticola explorator,1,Rooi-Els,ZA-WC,07 Oct 2018,L930832,S49037732
728,Cape Rock-Thrush - Monticola rupestris,4,Rooi-Els,ZA-WC,07 Oct 2018,L930832,S49037732
729,Familiar Chat - Oenanthe familiaris,10,Rooi-Els,ZA-WC,07 Oct 2018,L930832,S49037732
730,Cape Siskin - Crithagra totta,10,Rooi-Els,ZA-WC,07 Oct 2018,L930832,S49037732
731,Bar-throated Apalis - Apalis thoracica,2,Kirstenbosch Botanical Garden,ZA-WC,07 Oct 2018,L920289,S49037764
732,Black Sawwing - Psalidoprocne pristoptera,1,Kirstenbosch Botanical Garden,ZA-WC,07 Oct 2018,L920289,S49037764
733,Maccoa Duck - Oxyura maccoa,7,Strandfontein WTP,ZA-WC,06 Oct 2018,L920374,S48973376
734,Three-banded Plover - Charadrius tricollaris,2,Strandfontein WTP,ZA-WC,06 Oct 2018,L920374,S48973376
735,African Darter - Anhinga rufa,1,Strandfontein WTP,ZA-WC,06 Oct 2018,L920374,S48973376
736,Spur-winged Goose - Plectropterus gambensis,4,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
737,Hottentot Teal - Spatula hottentota,2,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
738,Cape Teal - Anas capensis,,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
739,Southern Pochard - Netta erythrophthalma,,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
740,Lesser Flamingo - Phoeniconaias minor,9,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
741,African Swamphen - Porphyrio madagascariensis,1,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
742,Kittlitz's Plover - Charadrius pecuarius,2,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
743,Long-tailed Cormorant - Microcarbo africanus,8,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
744,Great White Pelican - Pelecanus onocrotalus,1,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
745,Black-headed Heron - Ardea melanocephala,4,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
746,African Marsh-Harrier - Circus ranivorus,4,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
747,Little Rush-Warbler - Bradypterus baboecala,2,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
748,Pin-tailed Whydah - Vidua macroura,3,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
749,Orange-throated Longclaw - Macronyx capensis,1,Strandfontein WTP,ZA-WC,05 Oct 2018,L920374,S48950732
750,White-browed Coucal - Centropus superciliosus,1,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
751,Jackal Buzzard - Buteo rufofuscus,1,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
752,White-backed Mousebird - Colius colius,4,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
753,Red-faced Mousebird - Urocolius indicus,1,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
754,Rosy-faced Lovebird - Agapornis roseicollis,2,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
755,Bokmakierie - Telophorus zeylonus,2,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
756,African Paradise-Flycatcher - Terpsiphone viridis,2,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
757,Fiscal Flycatcher - Melaenornis silens,8,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
758,Yellow Bishop - Euplectes capensis,6,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
759,White-throated Canary - Crithagra albogularis,2,Tygerberg Nature Reserve,ZA-WC,04 Oct 2018,L3720289,S48926327
760,White-faced Whistling-Duck - Dendrocygna viduata,1,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
761,Cape Shoveler - Spatula smithii,2,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
762,African Black Duck - Anas sparsa,3,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
763,Yellow-billed Duck - Anas undulata,7,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
764,Red-billed Duck - Anas erythrorhyncha,4,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
765,White-rumped Swift - Apus caffer,5,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
766,Blacksmith Lapwing - Vanellus armatus,10,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
767,Bank Cormorant - Phalacrocorax neglectus,1,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
768,Southern Fiscal - Lanius collaris,6,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
769,Levaillant's Cisticola - Cisticola tinniens,5,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
770,Lesser Swamp Warbler - Acrocephalus gracilirostris,1,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
771,White-throated Swallow - Hirundo albigularis,1,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
772,Cape Weaver - Ploceus capensis,10,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
773,Southern Masked-Weaver - Ploceus velatus,2,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
774,Southern Red Bishop - Euplectes orix,1,Raapenberg Bird Sanctuary,ZA-WC,04 Oct 2018,L2557390,S48922437
775,African Swift - Apus barbatus,2,Cape Town--Signal Hill,ZA-WC,03 Oct 2018,L1320894,S48909447
776,Forest Buzzard - Buteo trizonatus,1,Cape Town--Signal Hill,ZA-WC,03 Oct 2018,L1320894,S48909447
777,Southern Boubou - Laniarius ferrugineus,2,Cape Town--Signal Hill,ZA-WC,03 Oct 2018,L1320894,S48909447
778,Cape Grassbird - Sphenoeacus afer,2,Cape Town--Signal Hill,ZA-WC,03 Oct 2018,L1320894,S48909447
779,Rock Martin - Ptyonoprogne fuligula,8,Cape Town--Signal Hill,ZA-WC,03 Oct 2018,L1320894,S48909447
780,Greater Striped Swallow - Cecropis cucullata,2,Cape Town--Signal Hill,ZA-WC,03 Oct 2018,L1320894,S48909447
781,Rameron Pigeon - Columba arquatrix,3,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
782,Lemon Dove - Columba larvata,1,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
783,Ring-necked Dove - Streptopelia capicola,1,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
784,African Harrier-Hawk - Polyboroides typus,1,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
785,Spotted Eagle-Owl - Bubo africanus,1,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
786,Cape Batis - Batis capensis,2,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
787,Sombre Greenbul - Andropadus importunus,2,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
788,African Dusky Flycatcher - Muscicapa adusta,5,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
789,Orange-breasted Sunbird - Anthobaphes violacea,10,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
790,Southern Double-collared Sunbird - Cinnyris chalybeus,10,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
791,Swee Waxbill - Coccopygia melanotis,10,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
792,Forest Canary - Crithagra scotops,7,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
793,Brimstone Canary - Crithagra sulphurata,9,Kirstenbosch Botanical Garden,ZA-WC,03 Oct 2018,L920289,S48904926
794,Helmeted Guineafowl - Numida meleagris,4,Boulders Beach,ZA-WC,30 Sep 2018,L936100,S48846602
795,African Oystercatcher - Haematopus moquini,,Boulders Beach,ZA-WC,30 Sep 2018,L936100,S48846602
796,Gray-hooded Gull - Chroicocephalus cirrocephalus,1,Boulders Beach,ZA-WC,30 Sep 2018,L936100,S48846602
797,Great Crested Tern - Thalasseus bergii,,Boulders Beach,ZA-WC,30 Sep 2018,L936100,S48846602
798,African Penguin - Spheniscus demersus,,Boulders Beach,ZA-WC,30 Sep 2018,L936100,S48846602
799,Speckled Mousebird - Colius striatus,4,Boulders Beach,ZA-WC,30 Sep 2018,L936100,S48846602
800,Cape Robin-Chat - Cossypha caffra,,Boulders Beach,ZA-WC,30 Sep 2018,L936100,S48846602
801,Common Ostrich - Struthio camelus,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
802,Cape Francolin - Pternistis capensis,2,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
803,Cape Gannet - Morus capensis,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
804,Cape Cormorant - Phalacrocorax capensis,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
805,Rock Kestrel - Falco rupicolus,1,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
806,Cape Crow - Corvus capensis,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
807,White-necked Raven - Corvus albicollis,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
808,Karoo Prinia - Prinia maculosa,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
809,Cape Bulbul - Pycnonotus capensis,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
810,Cape Sugarbird - Promerops cafer,1,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
811,Malachite Sunbird - Nectarinia famosa,2,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
812,Cape Canary - Serinus canicollis,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
813,Cape Bunting - Emberiza capensis,,Table Mountain NP--Cape of Good Hope,ZA-WC,30 Sep 2018,L941423,S48845853
814,Speckled Pigeon - Columba guinea,,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
815,Red-eyed Dove - Streptopelia semitorquata,,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
816,Spotted Thick-knee - Burhinus capensis,3,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
817,Hartlaub's Gull - Chroicocephalus hartlaubii,,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
818,Kelp Gull - Larus dominicanus,,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
819,Crowned Cormorant - Microcarbo coronatus,2,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
820,Hadada Ibis - Bostrychia hagedash,1,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
821,Pied Crow - Corvus albus,2,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
822,Cape White-eye - Zosterops virens,5,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
823,Red-winged Starling - Onychognathus morio,,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
824,Olive Thrush - Turdus olivaceus,2,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
825,Cape Sparrow - Passer melanurus,,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
826,Cape Wagtail - Motacilla capensis,6,Cape Town--Sea Point,ZA-WC,29 Sep 2018,L971998,S48817735
827,Laughing Dove - Streptopelia senegalensis,3,Doha--Hamad International Airport,QA-DA,28 Sep 2018,L3661189,S48796600
828,Thrush Nightingale - Luscinia luscinia,2,Michaelsdorf,DE-SH,18 Jun 2018,L7727652,S47288705
829,Black-browed Albatross - Thalassarche melanophris,1,Sylt--Rantumbecken,DE-SH,17 Jun 2018,L4351035,S47000312
830,Sociable Lapwing - Vanellus gregarius,1,Schlepziger Teiche,DE-BB,16 Jun 2018,L7665473,S46979242
831,Swan Goose - Anser cygnoides,70,Heidelberg--Neckarwiese,DE-BW,12 Jun 2018,L3936892,S46514980
832,Gyrfalcon - Falco rusticolus,2,Mývatnssveit--Dimmuborgir,IS-6,31 May 2018,L2103382,S46209376
833,Barrow's Goldeneye - Bucephala islandica,12,Laxá í Mývatnssveit (Laxá river--general),IS-6,29 May 2018,L2085828,S46129250
834,Pink-footed Goose - Anser brachyrhynchus,30,"(65,456, -19,233)",IS-5,28 May 2018,L7481987,S46097527
835,Harlequin Duck - Histrionicus histrionicus,11,"Vestfjarðarvegur, Flókalundur, IS (65,578, -23,156)",IS-4,27 May 2018,L7486413,S46122742
836,Red Phalarope - Phalaropus fulicarius,1,Flatey,IS-4,26 May 2018,L1215159,S46039528
837,Snow Bunting - Plectrophenax nivalis,10,Flatey,IS-4,26 May 2018,L1215159,S46039528
838,Thick-billed Murre - Uria lomvia,,Svörtuloft,IS-3,25 May 2018,L2947838,S46015205
839,Black Guillemot - Cepphus grylle,2,Svörtuloft,IS-3,25 May 2018,L2947838,S46015205
840,Parasitic Jaeger - Stercorarius parasiticus,1,Malarrif,IS-3,25 May 2018,L5088512,S46006045
841,Purple Sandpiper - Calidris maritima,3,Staðarsveit--Ytritunga,IS-3,25 May 2018,L2081220,S46002551
842,Common Redpoll - Acanthis flammea,3,Hofsstaðaskógur,IS-3,25 May 2018,L1213221,S46001984
843,Redwing - Turdus iliacus,1,Keflavíkurflugvöllur / Keflavík International Airport,IS-2,24 May 2018,L1232491,S45989548
844,Glaucous Gull - Larus hyperboreus,1,Garður--Garðskagi lighthouse,IS-2,24 May 2018,L1010991,S45989459
845,Manx Shearwater - Puffinus puffinus,2,Garður--Garðskagi lighthouse,IS-2,24 May 2018,L1010991,S45989459
846,Melodious Warbler - Hippolais polyglotta,1,Wiesloch - ALDI Parkplatz,DE-BW,23 May 2018,L7458144,S45976149
847,Western Capercaillie - Tetrao urogallus,1,Alpe Mittelberg,DE-BY,10 May 2018,L7383837,S45527597
848,Ringed Teal - Callonetta leucophrys,3,Itzelberger See,DE-BW,04 May 2018,L7363554,S45400745
849,Alexandrine Parakeet - Psittacula eupatria,4,Wiesbaden--Schlosspark Biebrich,DE-HE,30 Apr 2018,L3838706,S45147150
850,Rose-ringed Parakeet - Psittacula krameri,20,Wiesbaden--Schlosspark Biebrich,DE-HE,30 Apr 2018,L3838706,S45147150
851,Rock Bunting - Emberiza cia,1,Feldberg,DE-BW,29 Apr 2018,L2991675,S45060313
852,Yellow-bellied Sapsucker - Sphyrapicus varius,2,Central Park,US-NY,15 Jan 2018,L191106,S41954270
853,White-throated Sparrow - Zonotrichia albicollis,,Central Park,US-NY,15 Jan 2018,L191106,S41954270
854,Cackling Goose - Branta hutchinsii,2,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
855,Redhead - Aythya americana,2,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
856,Lesser Scaup - Aythya affinis,4,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
857,Sora - Porzana carolina,1,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
858,Common Gallinule - Gallinula galeata,5,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
859,Northern Rough-winged Swallow - Stelgidopteryx serripennis,3,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
860,Black-tailed Gnatcatcher - Polioptila melanura,3,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
861,Fox Sparrow - Passerella iliaca,2,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
862,Abert's Towhee - Melozone aberti,4,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
863,Orange-crowned Warbler - Leiothlypis celata,1,Henderson Bird Viewing Preserve,US-NV,09 Jan 2018,L209342,S41772346
864,Costa's Hummingbird - Calypte costae,2,Joshua Tree NP,US-CA,08 Jan 2018,L385590,S41755618
865,Lark Sparrow - Chondestes grammacus,,Joshua Tree NP,US-CA,08 Jan 2018,L385590,S41755618
866,Surfbird - Calidris virgata,,Playa del Rey/Ballona area,US-CA,07 Jan 2018,L2999612,S41717964
867,Glaucous-winged Gull - Larus glaucescens,1,Playa del Rey/Ballona area,US-CA,07 Jan 2018,L2999612,S41717964
868,Cassin's Kingbird - Tyrannus vociferans,4,Playa del Rey/Ballona area,US-CA,07 Jan 2018,L2999612,S41717964
869,Lincoln's Sparrow - Melospiza lincolnii,,Playa del Rey/Ballona area,US-CA,07 Jan 2018,L2999612,S41717964
870,Hooded Merganser - Lophodytes cucullatus,,Hollywood Reservoir,US-CA,06 Jan 2018,L380940,S41693158
871,Allen's Hummingbird - Selasphorus sasin,1,Hollywood Reservoir,US-CA,06 Jan 2018,L380940,S41693158
872,Iceland Gull - Larus glaucoides,1,Büsum Ostdeich,DE-SH,23 Nov 2017,L6596492,S41261915
873,Italian Sparrow - Passer italiae,,Kalterer See / Lago di Caldaro--zona umida Sud,IT-32,21 Oct 2017,L5711542,S40062083
874,Gray Partridge - Perdix perdix,18,Parndorfer Platte,AT-1,17 Sep 2017,L3140740,S39227570
875,Curlew Sandpiper - Calidris ferruginea,5,Warmblüterkoppel,AT-1,16 Sep 2017,L1647202,S39212670
876,Black Swan - Cygnus atratus,1,Ismaninger Speichersee,DE-BY,24 Jul 2017,L1514846,S38313717
877,European Pied Flycatcher - Ficedula hypoleuca,1,Linderhof,DE-BY,11 Jun 2017,L5981275,S37620972
878,Spotted Crake - Porzana porzana,1,Kochelmoos,DE-BY,05 Jun 2017,L4421087,S37418866
879,Red-breasted Flycatcher - Ficedula parva,1,Walchenseekraftwerk,DE-BY,03 Jun 2017,L5901392,S37375167
880,Marsh Warbler - Acrocephalus palustris,2,Murnauer Moos,DE-BY,22 May 2017,L1590602,S37058313
881,Lesser Redpoll - Acanthis cabaret,2,Ammersee--Ammer Zufluss,DE-BY,12 May 2017,L4342969,S36765685
882,Red-footed Falcon - Falco vespertinus,2,Ismaninger Speichersee,DE-BY,06 May 2017,L1514846,S36614723
883,Barred Warbler - Sylvia nisoria,1,Podersdorfer Pferdekoppel,AT-1,30 Apr 2017,L3140798,S36614195
884,Moustached Warbler - Acrocephalus melanopogon,1,Seebad Illmitz,AT-1,29 Apr 2017,L1776010,S36612317
885,Temminck's Stint - Calidris temminckii,,Neusiedler See - Seewinkel NP--Zicklacke,AT-1,28 Apr 2017,L1775989,S36612269
886,Tundra Bean-Goose - Anser serrirostris,8,Illerstausee,DE-BY,27 Dec 2016,L5192738,S33284109
887,Little Stint - Calidris minuta,1,PN Ria Formosa--Ludo--esteiros do Ancão e da Maria Nova (percurso sul),PT-08,02 Dec 2016,L964943,S32817570
888,Common Waxbill - Estrilda astrild,30,Lagoa dos Salgados,PT-08,01 Dec 2016,L962500,S32806027
889,Balearic Shearwater - Puffinus mauretanicus,1,PN Sudoeste Alentejano e Costa Vicentina--Ponta da Atalaia,PT-08,01 Dec 2016,L991881,S32806068
890,Great Shearwater - Ardenna gravis,1,PN Sudoeste Alentejano e Costa Vicentina--Ponta da Atalaia,PT-08,30 Nov 2016,L991881,S32795486
891,Great Skua - Stercorarius skua,1,PN Sudoeste Alentejano e Costa Vicentina--Cabo de São Vicente,PT-08,30 Nov 2016,L997949,S32795407
892,Red-billed Chough - Pyrrhocorax pyrrhocorax,30,PN Sudoeste Alentejano e Costa Vicentina--Vale Santo,PT-08,29 Nov 2016,L1006212,S32778860
893,Iberian Green Woodpecker - Picus sharpei,1,Serra de Monchique,PT-08,28 Nov 2016,L1478451,S32769727
894,Black-bellied Sandgrouse - Pterocles orientalis,22,ZPE Castro Verde--Castro Verde,PT-02,28 Nov 2016,L2590526,S32769668
895,Iberian Gray Shrike - Lanius meridionalis,,ZPE Castro Verde--Castro Verde,PT-02,27 Nov 2016,L2590526,S32750658
896,Spanish Sparrow - Passer hispaniolensis,,ZPE Castro Verde--Castro Verde,PT-02,27 Nov 2016,L2590526,S32750658
897,Caspian Tern - Hydroprogne caspia,4,PN Ria Formosa--Ludo--esteiros do Ancão e da Maria Nova (percurso sul),PT-08,26 Nov 2016,L964943,S32732055
898,Iberian Magpie - Cyanopica cooki,8,PN Ria Formosa--Ludo--esteiros do Ancão e da Maria Nova (percurso sul),PT-08,26 Nov 2016,L964943,S32732055
899,Spotless Starling - Sturnus unicolor,,PN Ria Formosa--Ludo--esteiros do Ancão e da Maria Nova (percurso sul),PT-08,26 Nov 2016,L964943,S32732055
900,Middle Spotted Woodpecker - Dendrocoptes medius,1,Ammersee--Ammer Zufluss,DE-BY,01 Nov 2016,L4342969,S32325062
901,Bluethroat - Luscinia svecica,1,Ammersee--Ammer Zufluss,DE-BY,09 Oct 2016,L4342969,S31961555
902,Lesser Coucal - Centropus bengalensis,1,Kota Kinabalu--Tanjung Aru Beach,MY-12,07 Sep 2016,L1915564,S31459031
903,Black-winged Kite - Elanus caeruleus,1,Kota Kinabalu--Tanjung Aru Beach,MY-12,07 Sep 2016,L1915564,S31459031
904,Crested Myna - Acridotheres cristatellus,5,Kota Kinabalu--Tanjung Aru Beach,MY-12,07 Sep 2016,L1915564,S31459031
905,Whiskered Tern - Chlidonias hybrida,2,Kota Kinabalu--Likas Lagoon,MY-12,06 Sep 2016,L1119754,S31445004
906,Intermediate Egret - Ardea intermedia,2,Kota Kinabalu--Likas Lagoon,MY-12,06 Sep 2016,L1119754,S31445004
907,Rufous Night-Heron - Nycticorax caledonicus,2,Kota Kinabalu--Likas Lagoon,MY-12,06 Sep 2016,L1119754,S31445004
